id,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
01,221572.0,2203.0,1262.0,20831.0,5695.0,9363.0,100360.0,1068.0,11952.0,11446.0,2080.0,995.0,320.0,16611.0,2739.0,8182.0,49778.0
02,156692.0,2732.0,1834.0,15166.0,5195.0,6219.0,69995.0,1095.0,9854.0,10782.0,1403.0,767.0,223.0,13401.0,2081.0,13845.0,36210.0
03,144809.0,1850.0,1348.0,14568.0,3775.0,7009.0,67662.0,1937.0,9084.0,12504.0,2669.0,1085.0,394.0,17221.0,3419.0,3361.0,37163.0
04,162284.0,1401.0,854.0,13271.0,3289.0,7856.0,72700.0,3068.0,16122.0,7894.0,3500.0,835.0,265.0,13498.0,2571.0,4987.0,37967.0
05,84883.0,764.0,424.0,9242.0,2054.0,4570.0,34226.0,1969.0,7048.0,2588.0,1712.0,863.0,350.0,7978.0,787.0,1990.0,21107.0
06,65442.0,593.0,360.0,5441.0,1138.0,2837.0,30974.0,1665.0,4618.0,4394.0,2528.0,394.0,138.0,7357.0,1482.0,1111.0,14481.0
07,170219.0,1287.0,750.0,16069.0,3872.0,8034.0,78588.0,3407.0,14570.0,10532.0,3104.0,1060.0,369.0,14858.0,2515.0,5765.0,41723.0
08,156319.0,1676.0,956.0,16419.0,4765.0,6981.0,71020.0,2611.0,18014.0,6495.0,2640.0,1648.0,609.0,15150.0,1233.0,5731.0,36921.0
09,170559.0,1373.0,764.0,18521.0,4444.0,8817.0,77956.0,4144.0,14259.0,14349.0,3736.0,1276.0,470.0,20545.0,3714.0,4351.0,44268.0
10,77375.0,931.0,514.0,10020.0,1901.0,4339.0,32502.0,2216.0,5807.0,2939.0,2157.0,927.0,278.0,8584.0,1231.0,1254.0,23878.0
11,134895.0,1496.0,1088.0,15303.0,3509.0,6304.0,63990.0,2972.0,12382.0,7617.0,3090.0,998.0,357.0,13511.0,2982.0,2985.0,35213.0
12,121526.0,1384.0,743.0,13036.0,3210.0,6775.0,50520.0,2546.0,10463.0,5018.0,2332.0,1004.0,361.0,10627.0,789.0,2654.0,32612.0
