id,district_region_name,offences,robbery,street_robbery_purse_snatching,bodily_harm,dangerous_and_grievous_bodily_harm,deprivation_of_liberty_coercion_threat_stalking,theft,motor_vehicle_theft,theft_from_motor_vehicle,bicycle_theft,residential_burglary,fire_offences,arson,damage_to_property,damage_to_property_by_graffiti,narcotics_offences,kieztaten
010000,Mitte,20717.605294119152,210.03953234940576,128.11645837108347,1969.4715323698229,598.7275126266171,790.3917760463057,8932.167184321814,105.40258427740532,1042.2860876245118,1179.5901804604537,147.51257557467378,99.53270670263456,28.5837516684489,1574.4032503809042,304.978421819611,846.5384311093304,4556.0458462959805
011001,Tiergarten Süd,25890.721389903058,232.9094800453229,169.96097192496538,2612.363086994838,881.2791136850057,956.8173234294347,9908.095178144278,107.01246380460782,1227.495908346972,1926.224348482941,176.25582273700113,169.96097192496538,44.06395568425028,2108.7750220319776,302.1528389777162,1428.9311343321162,5627.5966259599645
011002,Regierungsviertel,45667.7381648159,299.5324371712449,153.41905318527176,3609.000584453536,1081.239041496201,1198.1297486849796,20521.624780829923,80.36236119228522,1256.5751022793688,1965.2250146113383,233.78141437755698,116.89070718877849,29.222676797194623,3177.9661016949153,883.9859731151373,1293.103448275862,8233.489187609584
011003,Alexanderplatz,31272.015011357278,268.2950916812062,162.9522335977878,3007.209401850084,842.742864667347,933.2718833327847,14881.3246864404,82.29910787767061,1017.2169733680087,1402.376798235507,177.7660730157685,113.57276887118545,21.397768048194358,2208.908055436679,528.3602725746453,1139.0196530269611,6259.670145175626
011004,Brunnenstraße Süd,11762.681102731794,200.26911161873767,147.07262884501048,979.4411240103889,334.82492098757706,388.0214037613042,5444.81647213443,103.26376067841161,660.2622273680257,1320.5244547360514,131.42660449979658,43.80886816659886,9.387614607128327,1408.1421910692493,312.9204869042776,303.53287229714925,2985.2614450668084
012005,Moabit West,13381.742738589212,92.92876901798063,49.70608575380359,1208.0739972337483,313.3644536652835,551.0892116182572,4549.187413554633,116.701244813278,812.5864453665283,765.0414937759335,103.7344398340249,95.08990318118948,30.255878284923927,1074.0836791147995,155.60165975103735,626.728907330567,2764.0905947441215
012006,Moabit Ost,23149.08186956216,206.37414694777328,140.70964564620905,1925.3769845922939,518.2805281302034,841.9127131164842,8672.404493328018,58.62901901925377,520.6256888909735,1041.251377781947,164.16125325391056,110.22255575619708,30.48708989001196,1275.767453858962,241.55155835932553,1303.9093829882038,4040.71199080697
013007,Osloer Straße,16230.147308930113,198.85397315471363,91.57748763703917,1750.4382636908344,583.4794212302781,769.250896151129,7577.382977053298,107.27648551767446,957.6388707187524,737.8529003898584,141.29098092571758,62.795991522541144,31.397995761270572,1153.8763442266936,175.30547633376068,395.0914466626547,3854.1039796959626
013008,Brunnenstraße Nord,18810.473815461348,226.93266832917706,132.16957605985039,1758.1047381546136,610.9725685785536,678.3042394014963,7887.78054862843,117.2069825436409,1042.3940149625935,955.1122194513716,124.68827930174564,114.713216957606,39.900249376558605,1688.279301745636,461.3466334164589,795.5112219451372,4122.194513715711
014009,Parkviertel,14384.918475303131,141.49813875525174,76.19130548359709,1576.0715762892655,450.6171495744171,742.3210048544745,6759.257243616256,167.6208720639136,1534.7105818838843,890.3498269368918,161.09018873674813,91.42956658031652,32.65341663582733,1047.0862267888629,100.13714434987047,374.42584409082,4506.171495744171
014010,Wedding Zentrum,15171.080405129751,184.47239122337123,111.74769852954219,1770.2254465473509,581.7975415506323,826.5782145201057,5722.191673909573,49.66564379090764,890.4340422512727,1378.221615197687,124.1641094772691,99.33128758181527,23.059048902921404,1371.1265232275573,196.88880217109815,917.0406371392589,4026.4646930485837
019900,"Bezirk (Mi), nicht zuzuordnen",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
